idx,stages,latency,critσ,finalE,added_mem_raw,added_mem_war,added_mem_waw,added_mem_rar,added_mem_cons,dsp_need_total
1659,3,3,0.816496580927726,4,0,0,0,0,0,0
1660,1,1,0.0,1,0,0,0,0,0,0
1661,1,1,0.0,1,0,0,0,0,0,0
1662,1,1,0.0,1,0,0,0,0,0,0
1663,1,1,0.0,8,0,0,0,0,0,0
1664,1,1,0.0,1,0,0,0,0,0,0
1665,2,2,0.5,3,0,0,0,0,0,0
1666,1,1,0.0,1,0,0,0,1,0,0
1667,2,2,0.0,2,0,0,0,0,0,0
1668,2,2,0.5,1,0,0,0,0,0,0
1669,2,2,0.5,3,0,0,0,0,0,0
1670,1,1,0.0,2,0,0,0,0,0,0
1671,1,1,0.0,2,0,0,0,0,0,0
1672,2,2,0.0,1,0,0,0,0,0,0
1673,1,1,0.0,1,0,0,0,0,0,0
1674,1,1,0.0,1,0,0,0,0,0,0
1675,2,2,0.0,2,0,0,0,0,0,0
1676,2,2,1.5,5,0,0,0,0,0,0
1677,1,1,0.0,1,0,0,0,0,0,0
1678,3,3,1.8856180831641267,7,0,0,0,0,0,0
1679,2,2,0.5,3,0,0,0,0,0,0
1680,1,1,0.0,1,0,0,0,0,0,0
1681,1,1,0.0,1,0,0,0,0,0,0
1682,2,2,1.0,3,0,1,0,0,0,0
1683,3,3,1.4142135623730951,16,0,2,0,0,0,4
1684,3,3,0.9428090415820634,28,0,2,0,0,0,4
1685,1,1,0.0,1,0,0,0,0,0,0
1686,1,1,0.0,1,0,0,0,0,0,0
1687,6,6,1.3743685418725535,42,0,0,0,0,0,0
1688,1,1,0.0,1,0,0,0,0,0,0
1689,1,1,0.0,1,0,0,0,0,0,0
1690,2,2,1.5,13,0,0,0,0,0,0
1691,1,1,0.0,1,0,0,0,0,0,0
1692,2,2,0.5,3,0,0,0,0,0,0
1693,2,2,1.0,7,0,1,0,0,0,0
1694,2,2,0.5,1,0,0,0,0,0,0
1695,1,1,0.0,6,0,0,0,0,0,0
1696,2,2,0.5,1,0,0,0,0,0,0
1697,4,4,1.7853571071357126,33,0,0,0,0,0,0
1698,1,1,0.0,1,0,0,0,1,0,0
1699,1,1,0.0,2,0,0,0,0,0,0
1700,2,2,1.0,13,0,0,0,0,0,0
1701,2,2,0.0,1,0,0,0,0,0,0
1702,5,5,0.4898979485566356,11,1,0,0,0,0,0
1703,2,2,0.5,7,0,0,0,0,0,0
1704,1,1,0.0,8,0,0,0,0,0,0
1705,2,2,1.0,6,0,0,0,0,0,0
1706,8,8,1.0897247358851685,57,2,0,0,1,0,0
1707,2,2,0.0,1,0,0,0,0,0,0
1708,2,2,0.0,1,0,0,0,0,0,0
1709,2,2,0.0,1,0,0,0,0,0,0
1710,1,1,0.0,1,0,0,0,0,0,12
1711,1,1,0.0,3,0,0,0,0,0,0
1712,1,1,0.0,2,0,0,0,0,0,0
1713,1,1,0.0,1,0,0,0,0,0,0
1714,1,1,0.0,1,0,0,0,0,0,0
1715,1,1,0.0,1,0,0,0,0,0,0
1716,2,2,0.5,1,0,0,0,0,0,0
1717,1,1,0.0,1,0,0,0,0,0,0
1718,4,4,1.5,24,0,0,0,0,0,0
1719,1,1,0.0,1,0,0,0,0,0,0
1720,2,2,0.5,2,0,0,0,0,0,12
1721,1,1,0.0,1,0,0,0,0,0,0
1722,3,3,1.8856180831641267,7,0,0,0,0,0,0
1723,2,2,0.0,1,0,0,0,0,0,0
1724,1,1,0.0,1,0,0,0,0,0,0
1725,3,3,0.816496580927726,6,0,0,0,0,0,0
1726,1,1,0.0,1,0,0,0,0,0,0
1727,2,2,0.0,5,0,0,0,0,0,0
1728,1,1,0.0,1,0,0,0,0,0,0
1729,4,4,0.5,4,0,0,0,0,0,0
1730,1,1,0.0,6,0,0,0,0,0,0
1731,2,2,0.0,2,0,0,0,0,0,0
1732,2,2,0.5,4,0,0,0,0,0,0
1733,1,1,0.0,1,0,0,0,0,0,0
1734,2,2,1.5,4,0,0,0,0,0,12
1735,2,2,0.5,8,0,0,0,0,0,0
1736,2,2,1.5,5,0,0,0,0,0,0
1737,3,3,0.816496580927726,4,0,0,0,0,0,0
1738,3,3,0.4714045207910317,3,0,0,0,0,0,0
1739,3,3,0.816496580927726,4,0,0,0,0,0,0
1740,1,1,0.0,1,0,0,0,0,0,0
1741,3,3,0.816496580927726,5,0,0,0,0,0,0
1742,1,1,0.0,1,0,0,0,0,0,0
1743,2,2,1.0,7,0,0,0,0,0,0
1744,2,2,0.5,1,0,0,0,0,0,12
1745,2,2,0.5,3,0,0,0,0,0,0
1746,1,1,0.0,1,0,0,0,0,0,0
1747,1,1,0.0,8,0,0,0,0,0,0
1748,1,1,0.0,1,0,0,0,0,0,0
1749,2,2,0.5,3,0,0,0,0,0,0
1750,2,2,0.0,2,0,0,0,0,0,0
1751,2,2,1.5,5,0,0,0,0,0,0
1752,1,1,0.0,1,0,0,0,0,0,0
1753,2,2,0.5,1,0,0,0,0,0,0
1754,2,2,0.5,3,0,0,0,0,0,0
1755,1,1,0.0,2,0,0,0,0,0,0
1756,1,1,0.0,2,0,0,0,0,0,0
1757,2,2,0.5,3,0,0,0,0,0,0
1758,3,3,1.8856180831641267,7,0,0,0,0,0,0
1759,1,1,0.0,1,0,0,0,0,0,0
1760,1,1,0.0,1,0,0,0,0,0,0
1761,1,1,0.0,1,0,0,0,0,0,0
1762,1,1,0.0,1,0,0,0,0,0,0
1763,1,1,0.0,1,0,0,0,0,0,0
1764,3,3,1.4142135623730951,16,0,2,0,0,0,4
1765,2,2,0.0,2,0,0,0,0,0,0
1766,3,3,0.9428090415820634,28,0,2,0,0,0,4
1767,2,2,0.5,1,0,0,0,0,0,0
1768,2,2,1.5,13,0,0,0,0,0,0
1769,1,1,0.0,1,0,0,0,0,0,0
1770,2,2,1.0,3,0,1,0,0,0,0
1771,1,1,0.0,11,0,0,0,0,0,0
1772,2,2,0.5,3,0,0,0,0,0,0
1773,2,2,0.5,3,0,0,0,0,0,0
1774,1,1,0.0,1,0,0,0,0,0,0
1775,2,2,1.5,7,0,0,0,0,0,0
1776,4,4,0.4330127018922193,10,0,0,0,0,0,0
1777,1,1,0.0,2,0,0,0,0,0,0
1778,6,6,1.3743685418725535,42,0,0,0,0,0,0
1779,1,1,0.0,1,0,0,0,0,0,0
1780,1,1,0.0,1,0,0,0,0,0,0
1781,2,2,0.5,1,0,0,0,0,0,0
1782,1,1,0.0,1,0,0,0,0,0,0
1783,2,2,1.0,4,0,0,0,0,0,0
1784,2,2,0.5,1,0,0,0,0,0,0
1785,2,2,0.5,3,0,0,0,0,0,0
1786,2,2,0.5,1,0,0,0,0,0,0
1787,1,1,0.0,1,0,0,0,0,0,0
1788,1,1,0.0,1,0,0,0,0,0,0
1789,1,1,0.0,1,0,0,0,0,0,0
1790,1,1,0.0,1,0,0,0,0,0,0
1791,1,1,0.0,1,0,0,0,0,0,0
1792,2,2,0.5,9,0,0,0,0,0,0
1793,2,2,0.0,1,0,0,0,0,1,0
1794,4,4,1.0897247358851685,7,0,0,0,0,0,12
1795,1,1,0.0,1,0,0,0,0,1,0
1796,1,1,0.0,1,0,0,0,0,0,0
1797,2,2,0.0,1,0,0,0,0,0,0
1798,1,1,0.0,1,0,0,0,0,0,0
1799,2,2,0.0,1,0,0,0,0,0,0
1800,1,1,0.0,1,0,0,0,0,0,0
1801,1,1,0.0,1,0,0,0,0,1,0
1802,2,2,0.5,1,0,0,0,0,0,0
1803,1,1,0.0,3,0,0,0,0,0,0
1804,1,1,0.0,1,0,0,0,0,0,0
1805,2,2,2.5,20,0,0,0,0,0,0
1806,2,2,0.0,1,0,0,0,0,0,0
1807,2,2,1.5,7,0,0,0,0,0,0
1808,2,2,0.0,1,0,0,0,0,0,0
1809,2,2,0.0,1,0,0,0,0,0,0
1810,3,3,0.0,3,0,0,0,0,0,0
1811,1,1,0.0,1,0,0,0,0,0,0
1812,2,2,1.5,6,0,0,0,0,0,0
1813,1,1,0.0,7,0,0,0,0,0,0
1814,9,9,0.41573970964154905,50,0,0,0,0,0,0
1815,2,2,0.5,2,0,0,0,0,0,0
1816,1,1,0.0,1,0,0,0,0,0,0
1817,2,2,0.0,1,0,0,0,0,0,0
1818,2,2,0.5,1,0,0,0,0,0,0
1819,1,1,0.0,1,0,0,0,0,0,0
1820,1,1,0.0,1,0,0,0,0,0,0
1821,5,5,0.0,7,1,3,0,0,0,0
1822,2,2,0.0,1,0,0,0,0,1,0
1823,2,2,0.0,1,0,1,0,0,0,0
1824,2,2,0.0,1,0,0,0,0,0,0
1825,2,2,0.5,2,0,0,0,0,0,0
1826,1,1,0.0,1,0,0,0,0,0,0
1827,1,1,0.0,2,0,0,0,0,0,0
1828,2,2,0.5,1,0,0,0,0,0,0
1829,2,2,0.5,3,0,0,0,0,0,0
1830,2,2,0.5,3,0,1,0,0,0,0
1831,2,2,0.0,1,0,1,0,0,0,0
1832,1,1,0.0,4,0,0,0,0,0,0
1833,1,1,0.0,2,0,0,0,0,0,0
1834,2,2,0.0,1,0,1,0,0,0,0
1835,2,2,0.0,1,0,0,0,0,0,0
1836,1,1,0.0,1,0,0,0,0,0,0
1837,2,2,0.0,1,0,0,0,0,0,0
1838,5,5,0.0,7,1,3,0,0,0,0
1839,2,2,0.0,1,0,0,0,0,1,0
1840,2,2,0.5,2,0,0,0,0,0,0
1841,1,1,0.0,3,0,0,0,0,0,0
1842,2,2,0.0,1,0,1,0,0,0,0
1843,2,2,0.0,1,0,0,0,0,0,0
1844,2,2,0.0,1,0,0,0,0,1,0
1845,4,4,1.0897247358851685,7,0,0,0,0,0,12
1846,1,1,0.0,1,0,0,0,0,1,0
1847,3,3,3.7416573867739413,100,0,0,0,0,0,0
1848,2,2,0.0,1,0,0,0,0,0,0
1849,1,1,0.0,53,0,0,0,0,0,0
1850,2,2,0.0,1,0,0,0,0,1,0
1851,1,1,0.0,1,0,0,0,0,0,0
1852,2,2,0.5,3,0,0,0,0,0,0
1853,2,2,0.0,1,0,1,0,0,0,0
1854,2,2,1.0,1,0,1,0,0,0,0
1855,1,1,0.0,1,0,0,0,0,0,0
1856,2,2,0.0,1,0,0,0,0,0,0
1857,2,2,0.5,3,0,0,0,0,0,0
1858,1,1,0.0,1,0,0,0,0,0,0
1859,4,4,0.0,5,0,1,0,0,2,0
1860,2,2,0.0,1,0,0,0,0,0,0
1861,2,2,0.0,2,0,0,0,0,0,0
1862,2,2,0.5,1,0,0,0,0,0,0
1863,1,1,0.0,1,0,0,0,0,0,0
1864,2,2,0.5,1,0,0,0,0,0,0
1865,1,1,0.0,1,0,0,0,0,0,0
1866,1,1,0.0,1,0,0,0,0,0,0
1867,1,1,0.0,1,0,0,0,0,0,0
1868,1,1,0.0,1,0,0,0,0,0,0
1869,2,2,0.5,3,0,0,0,0,0,0
1870,2,2,0.5,1,0,0,0,0,0,0
1871,1,1,0.0,1,0,0,0,0,0,0
1872,2,2,0.5,4,0,0,0,0,0,0
1873,2,2,0.5,3,0,0,0,0,0,0
1874,1,1,0.0,1,0,0,0,0,0,0
1875,2,2,0.0,1,0,0,0,0,0,0
1876,3,3,0.0,3,0,0,0,0,0,0
1877,1,1,0.0,2,0,0,0,0,0,0
1878,1,1,0.0,1,0,0,0,0,0,0
1879,1,1,0.0,1,0,0,0,0,0,0
1880,2,2,0.0,1,0,0,0,0,0,0
1881,1,1,0.0,2,0,0,0,0,0,0
1882,1,1,0.0,2,0,0,0,0,0,0
1883,1,1,0.0,1,0,0,0,0,0,0
1884,4,4,0.4330127018922193,6,2,0,0,0,0,0
1885,2,2,1.0,3,0,0,0,0,0,0
1886,2,2,0.5,1,0,0,0,0,0,0
1887,2,2,0.0,1,0,0,0,0,0,0
1888,1,1,0.0,1,0,0,0,0,0,0
1889,2,2,0.5,1,0,0,0,0,0,0
1890,1,1,0.0,1,0,0,0,0,0,0
1891,1,1,0.0,1,0,0,0,0,1,0
1892,2,2,0.0,1,0,0,0,0,0,0
1893,2,2,0.5,1,0,0,0,0,0,0
1894,1,1,0.0,1,0,0,0,0,0,0
1895,1,1,0.0,3,0,0,0,0,0,0
1896,2,2,0.0,1,0,0,0,0,0,0
1897,3,3,0.0,3,0,0,0,0,0,0
1898,1,1,0.0,1,0,0,0,0,0,0
1899,1,1,0.0,7,0,0,0,0,0,0
1900,9,9,0.41573970964154905,50,0,0,0,0,0,0
1901,2,2,0.5,2,0,0,0,0,0,0
1902,1,1,0.0,1,0,0,0,0,0,0
1903,2,2,0.0,1,0,0,0,0,0,0
1904,2,2,1.5,11,0,0,0,0,0,0
1905,2,2,0.0,2,0,0,0,0,0,0
1906,1,1,0.0,1,0,0,0,0,0,0
1907,2,2,0.0,1,0,0,0,0,0,0
1908,2,2,0.0,1,0,0,0,0,1,0
1909,3,3,3.7416573867739413,100,0,0,0,0,0,0
1910,4,4,1.0897247358851685,7,0,0,0,0,0,12
1911,1,1,0.0,1,0,0,0,0,1,0
1912,2,2,0.0,1,0,0,0,0,0,0
1913,1,1,0.0,53,0,0,0,0,0,0
1914,2,2,0.5,1,0,0,0,0,0,0
1915,5,5,0.0,7,1,3,0,0,0,0
1916,2,2,0.0,1,0,0,0,0,1,0
1917,2,2,0.0,1,0,0,0,0,0,0
1918,2,2,0.5,2,0,0,0,0,0,0
1919,2,2,0.0,1,0,1,0,0,0,0
1920,1,1,0.0,1,0,0,0,0,0,0
1921,1,1,0.0,1,0,0,0,0,0,0
1922,2,2,0.0,2,0,0,0,1,0,0
1923,1,1,0.0,1,0,0,0,0,0,0
1924,2,2,0.0,2,0,0,0,1,0,0
1925,1,1,0.0,6,0,0,0,0,0,0
1926,2,2,0.0,2,0,0,0,1,0,0
1927,1,1,0.0,1,0,0,0,0,0,0
1928,1,1,0.0,1,0,0,0,0,0,0
1929,2,2,0.5,1,0,0,0,0,0,0
1930,1,1,0.0,6,0,0,0,0,0,0
1931,1,1,0.0,1,0,0,0,0,0,0
1932,2,2,0.0,1,0,0,0,0,0,0
1933,2,2,0.0,1,0,0,0,0,0,0
1934,3,3,0.816496580927726,6,0,0,0,0,0,0
1935,2,2,0.0,1,0,0,0,0,0,0
1936,2,2,0.5,1,0,0,0,0,0,0
1937,1,1,0.0,1,0,0,0,0,0,0
1938,2,2,0.0,1,0,1,0,0,0,0
1939,1,1,0.0,1,0,0,0,0,0,0
1940,1,1,0.0,1,0,0,0,0,0,0
1941,1,1,0.0,1,0,0,0,0,0,0
1942,1,1,0.0,6,0,0,0,0,0,0
1943,1,1,0.0,1,0,0,0,0,0,0
1944,2,2,0.5,2,0,0,0,1,0,0
1945,2,2,0.5,1,0,0,0,0,0,0
1946,1,1,0.0,6,0,0,0,0,0,0
1947,3,3,0.4714045207910317,2,0,0,0,0,0,0
1948,1,1,0.0,1,0,0,0,0,0,0
1949,1,1,0.0,1,0,0,0,0,0,0
1950,2,2,0.5,2,0,0,0,1,0,0
1951,1,1,0.0,1,0,0,0,0,0,0
1952,1,1,0.0,1,0,0,0,0,0,0
1953,2,2,0.0,1,0,0,0,0,0,0
1954,2,2,0.5,1,0,0,0,0,0,0
1955,2,2,0.0,1,0,1,0,0,0,0
1956,1,1,0.0,1,0,0,0,0,0,0
1957,2,2,0.0,2,0,0,0,0,0,0
1958,1,1,0.0,3,0,0,0,0,0,0
1959,1,1,0.0,1,0,0,0,0,0,0
1960,2,2,0.5,1,0,0,0,0,0,0
1961,1,1,0.0,1,0,0,0,0,0,0
1962,1,1,0.0,6,0,0,0,0,0,0
1963,1,1,0.0,1,0,0,0,0,0,0
1964,1,1,0.0,1,0,0,0,0,0,0
1965,1,1,0.0,1,0,0,0,0,0,0
1966,1,1,0.0,1,0,0,0,0,0,0
1967,1,1,0.0,3,0,0,0,0,0,0
1968,1,1,0.0,1,0,0,0,0,0,0
1969,1,1,0.0,1,0,0,0,0,0,0
1970,1,1,0.0,1,0,0,0,0,0,0
1971,1,1,0.0,1,0,0,0,0,0,0
1972,1,1,0.0,1,0,0,0,0,0,0
1973,2,2,0.5,1,0,0,0,0,0,0
1974,2,2,0.0,2,0,0,0,1,0,0
1975,2,2,0.5,1,0,0,0,0,0,0
1976,1,1,0.0,6,0,0,0,0,0,0
1977,2,2,0.0,1,0,0,0,0,0,0
1978,6,6,0.7453559924999299,5,0,0,0,0,0,0
1979,2,2,1.0,1,0,0,0,0,0,0
1980,1,1,0.0,1,0,0,0,0,0,0
1981,2,2,0.0,1,0,0,0,0,0,0
1982,3,3,0.4714045207910317,6,0,0,0,0,0,0
1983,2,2,1.0,1,0,0,0,0,0,0
1984,4,4,1.224744871391589,47,0,0,0,1,0,24
1985,1,1,0.0,1,0,0,0,0,0,0
1986,2,2,0.0,1,0,0,0,0,0,0
1987,1,1,0.0,1,0,0,0,0,0,0
1988,1,1,0.0,1,0,0,0,0,0,0
1989,2,2,0.5,1,0,0,0,0,0,0
1990,1,1,0.0,1,0,0,0,0,0,0
1991,1,1,0.0,1,0,0,0,0,0,0
1992,2,2,0.5,3,0,0,0,0,1,0
1993,1,1,0.0,1,0,0,0,0,0,0
1994,1,1,0.0,1,0,0,0,0,0,0
1995,1,1,0.0,1,0,0,0,0,0,0
1996,1,1,0.0,1,0,0,0,0,0,0
1997,3,3,0.9428090415820634,4,1,0,0,0,0,0
1998,2,2,0.0,3,1,0,0,0,0,0
1999,1,1,0.0,1,0,0,0,0,0,0
2000,2,2,0.0,2,1,0,0,0,0,0
2001,3,3,0.9428090415820634,2,0,0,0,0,0,0
2002,1,1,0.0,1,0,0,0,0,0,0
2003,3,3,0.9428090415820634,4,0,0,0,0,0,0
2004,3,3,0.9428090415820634,2,0,0,0,0,0,0
2005,1,1,0.0,1,0,0,0,0,0,0
2006,3,3,0.9428090415820634,2,0,0,0,0,0,0
2007,2,2,0.5,3,0,0,0,0,0,0
2008,4,4,1.0,6,0,0,0,0,0,0
2009,3,3,0.9428090415820634,2,0,0,0,0,0,0
2010,1,1,0.0,1,0,0,0,0,0,0
2011,1,1,0.0,1,0,0,0,0,0,0
2012,1,1,0.0,1,0,0,0,0,0,0
2013,3,3,0.9428090415820634,4,0,0,0,0,0,0
2014,3,3,0.9428090415820634,2,0,0,0,0,0,0
2015,1,1,0.0,1,0,0,0,0,0,0
2016,1,1,0.0,1,0,0,0,0,0,0
2017,1,1,0.0,1,0,0,0,0,0,0
2018,3,3,0.9428090415820634,4,0,0,0,0,0,0
2019,3,3,0.9428090415820634,2,0,0,0,0,0,0
2020,2,2,0.5,3,0,0,0,0,0,0
2021,4,4,1.0,6,0,0,0,0,0,0
2022,2,2,2.0,2,0,0,0,0,0,0
2023,1,1,0.0,1,0,0,0,0,0,0
2024,1,1,0.0,1,0,0,0,0,0,0
2025,1,1,0.0,1,0,0,0,0,0,0
2026,1,1,0.0,1,0,0,0,0,0,0
2027,1,1,0.0,1,0,0,0,0,0,0
2028,2,2,1.0,3,0,0,0,0,0,0
2029,8,8,1.7320508075688772,84,4,0,0,4,0,0
2030,2,2,0.0,2,1,0,0,0,0,0
2031,2,2,0.0,3,1,0,0,0,0,0
2032,2,2,0.0,2,1,0,0,0,0,0
2033,1,1,0.0,1,0,0,0,0,0,0
2034,1,1,0.0,1,0,0,0,0,0,0
2035,1,1,0.0,1,0,0,0,0,0,0
2036,1,1,0.0,1,0,0,0,0,0,0
2037,1,1,0.0,1,0,0,0,0,0,0
2038,2,2,1.0,3,0,0,0,0,0,0
2039,8,8,1.7320508075688772,84,4,0,0,4,0,0
2040,2,2,0.0,2,1,0,0,0,0,0
2041,2,2,0.0,3,1,0,0,0,0,0
2042,2,2,0.0,2,1,0,0,0,0,0
2043,2,2,0.0,1,0,0,0,0,0,0
2044,1,1,0.0,1,0,0,0,0,0,0
2045,1,1,0.0,1,0,0,0,0,0,0
2046,1,1,0.0,1,0,0,0,0,0,0
2047,1,1,0.0,1,0,0,0,0,0,0
2048,3,3,0.9428090415820634,4,1,0,0,0,0,0
2049,2,2,0.0,3,1,0,0,0,0,0
2050,1,1,0.0,1,0,0,0,0,0,0
2051,2,2,0.0,2,1,0,0,0,0,0
2052,1,1,0.0,1,0,0,0,0,0,0
2053,1,1,0.0,1,0,0,0,0,0,0
2054,1,1,0.0,1,0,0,0,0,0,0
2055,2,2,0.5,1,0,0,0,0,0,0
2056,1,1,0.0,1,0,0,0,0,0,0
2057,1,1,0.0,1,0,0,0,0,0,0
2058,2,2,0.5,3,0,0,0,0,1,0
2059,3,3,0.9428090415820634,2,0,0,0,0,0,0
2060,2,2,0.5,3,0,0,0,0,0,0
2061,4,4,1.0,6,0,0,0,0,0,0
2062,3,3,0.9428090415820634,2,0,0,0,0,0,0
2063,1,1,0.0,1,0,0,0,0,0,0
2064,1,1,0.0,1,0,0,0,0,0,0
2065,1,1,0.0,1,0,0,0,0,0,0
2066,3,3,0.9428090415820634,4,0,0,0,0,0,0
2067,3,3,0.9428090415820634,2,0,0,0,0,0,0
2068,1,1,0.0,1,0,0,0,0,0,0
2069,1,1,0.0,1,0,0,0,0,0,0
2070,1,1,0.0,1,0,0,0,0,0,0
2071,3,3,0.9428090415820634,4,0,0,0,0,0,0
2072,3,3,0.9428090415820634,2,0,0,0,0,0,0
2073,2,2,0.5,3,0,0,0,0,0,0
2074,4,4,1.0,6,0,0,0,0,0,0
2075,3,3,0.9428090415820634,4,0,0,0,0,0,0
2076,3,3,0.9428090415820634,2,0,0,0,0,0,0
2077,3,3,0.9428090415820634,2,0,0,0,0,0,0
2078,1,1,0.0,1,0,0,0,0,0,0
2079,3,3,0.9428090415820634,2,0,0,0,0,0,0
2080,1,1,0.0,1,0,0,0,0,0,0
2081,1,1,0.0,1,0,0,0,0,0,0
2082,1,1,0.0,1,0,0,0,0,0,0
2083,3,3,0.9428090415820634,4,0,0,0,0,0,0
2084,1,1,0.0,1,0,0,0,0,0,0
2085,2,2,2.0,2,0,0,0,0,0,0
2086,3,3,2.494438257849294,5,0,0,0,0,0,0
2087,1,1,0.0,1,0,0,0,0,0,0
2088,6,6,0.7453559924999299,5,0,0,0,0,0,0
2089,2,2,1.0,1,0,0,0,0,0,0
2090,1,1,0.0,1,0,0,0,0,0,0
2091,2,2,0.0,1,0,0,0,0,0,0
2092,3,3,0.4714045207910317,6,0,0,0,0,0,0
2093,2,2,1.0,1,0,0,0,0,0,0
2094,4,4,1.224744871391589,47,0,0,0,1,0,24
2095,1,1,0.0,2,0,0,0,0,0,0
2096,2,2,0.0,1,0,1,0,0,0,0
2097,2,2,0.0,1,0,1,0,0,0,0
2098,2,2,0.0,1,0,0,0,0,0,0
2099,1,1,0.0,1,0,0,0,0,0,0
2100,2,2,0.0,1,0,0,0,0,0,0
2101,2,2,0.0,1,0,1,0,0,0,0
2102,2,2,0.0,1,0,1,0,0,0,0
2103,1,1,0.0,1,0,0,0,0,0,0
2104,1,1,0.0,2,0,0,0,0,0,0
2105,1,1,0.0,1,0,0,0,0,0,0
2106,1,1,0.0,1,0,0,0,0,0,0
2107,2,2,1.0,2,0,0,0,0,0,0
2108,1,1,0.0,11,0,0,0,0,0,0
2109,2,2,0.0,1,0,1,0,0,0,0
2110,2,2,1.0,3,0,0,0,0,1,0
2111,1,1,0.0,1,0,0,0,0,0,0
2112,3,3,0.9428090415820634,6,0,0,0,0,0,0
2113,2,2,0.5,4,0,0,0,0,0,0
2114,1,1,0.0,1,0,0,0,0,0,0
2115,1,1,0.0,1,0,0,0,0,0,0
2116,1,1,0.0,1,0,0,0,0,0,0
2117,16,16,1.5761900266148114,216,0,0,0,0,0,0
2118,3,3,0.4714045207910317,3,1,0,0,0,0,0
2119,3,3,1.4142135623730951,8,0,0,0,0,0,12
2120,2,2,0.0,1,0,0,0,0,0,0
2121,4,4,0.5,7,0,0,0,1,0,0
2122,2,2,1.0,1,0,0,0,0,0,0
2123,1,1,0.0,1,0,0,0,0,0,0
2124,1,1,0.0,1,0,0,0,0,0,0
2125,2,2,0.5,3,0,0,0,0,0,0
2126,2,2,0.0,1,0,1,0,0,0,0
2127,2,2,0.0,1,0,1,0,0,0,0
2128,3,3,0.4714045207910317,3,0,0,0,0,0,0
2129,2,2,0.0,1,0,1,0,0,0,0
2130,2,2,0.0,1,0,1,0,0,0,0
2131,2,2,0.0,2,0,2,0,0,0,0
2132,2,2,0.0,1,0,1,0,0,0,0
2133,2,2,0.0,1,0,1,0,0,0,0
2134,1,1,0.0,6,0,0,0,0,0,0
2135,1,1,0.0,8,0,0,0,0,0,0
2136,6,6,0.0,20,3,0,0,3,4,0
2137,2,2,0.0,1,0,0,0,0,0,0
2138,1,1,0.0,1,0,0,0,0,0,0
2139,1,1,0.0,1,0,0,0,0,0,0
2140,1,1,0.0,9,0,0,0,0,0,24
2141,2,2,0.0,1,0,1,0,0,0,0
2142,3,3,0.0,2,0,1,0,0,0,0
2143,3,3,0.0,2,0,1,0,0,0,0
2144,1,1,0.0,1,0,0,0,0,0,0
2145,1,1,0.0,1,0,0,0,0,0,0
2146,1,1,0.0,1,0,0,0,0,0,12
2147,3,3,0.9428090415820634,6,0,0,0,0,0,0
2148,1,1,0.0,1,0,0,0,0,0,0
2149,1,1,0.0,1,0,0,0,0,0,0
2150,1,1,0.0,1,0,0,0,0,0,0
2151,2,2,0.0,1,0,1,0,0,0,0
2152,2,2,0.0,1,0,1,0,0,0,0
2153,2,2,0.0,2,0,2,0,0,0,0
2154,2,2,0.0,1,0,1,0,0,0,0
2155,2,2,0.0,1,0,1,0,0,0,0
2156,2,2,0.0,1,0,1,0,0,0,0
2157,2,2,0.0,1,0,1,0,0,0,0
2158,1,1,0.0,1,0,0,0,0,0,0
2159,1,1,0.0,1,0,0,0,0,0,0
2160,1,1,0.0,1,0,0,0,0,0,0
2161,4,4,0.8660254037844386,3,0,0,0,0,0,0
2162,4,4,1.7320508075688772,6,0,0,0,0,0,0
2163,4,4,1.7320508075688772,6,0,0,0,0,0,0
2164,4,4,1.7320508075688772,6,0,0,0,0,0,0
2165,4,4,1.7320508075688772,6,0,0,0,0,0,0
2166,1,1,0.0,1,0,0,0,0,0,4
2167,2,2,0.0,1,0,0,0,0,0,4
2168,4,4,0.8660254037844386,3,0,0,0,0,0,0
2169,2,2,0.5,1,0,0,0,0,0,0
2170,1,1,0.0,1,0,0,0,0,0,0
2171,1,1,0.0,1,0,0,0,0,0,0
2172,1,1,0.0,1,0,0,0,0,0,4
2173,2,2,0.0,1,0,0,0,0,0,4
2174,1,1,0.0,1,0,0,0,0,0,0
2175,2,2,0.5,1,0,1,0,0,0,0
2176,2,2,1.0,1,0,0,0,0,0,0
2177,1,1,0.0,1,0,0,0,0,0,0
2178,2,2,0.5,1,0,1,0,0,0,0
2179,2,2,0.0,1,0,1,0,0,0,0
2180,2,2,0.0,1,0,1,0,0,0,0
2181,1,1,0.0,1,0,0,0,0,0,0
2182,2,2,0.5,1,0,0,0,0,0,0
2183,2,2,0.0,1,0,0,0,0,1,0
2184,2,2,0.5,3,0,0,0,0,1,0
2185,2,2,2.0,12,0,0,0,0,2,0
2186,2,2,0.5,3,0,0,0,0,1,0
2187,2,2,0.5,3,0,0,0,0,1,0
2188,2,2,0.5,1,0,0,0,0,0,0
2189,2,2,0.5,3,0,0,0,0,0,0
2190,2,2,0.5,3,0,0,0,0,1,0
2191,2,2,0.5,1,0,0,0,0,0,0
2192,3,3,0.816496580927726,2,1,0,0,0,0,0
2193,2,2,0.5,1,0,0,0,0,0,0
2194,2,2,0.5,1,0,0,0,0,0,0
2195,2,2,5.0,40,0,1,0,0,0,0
2196,3,3,0.816496580927726,2,1,0,0,0,0,0
2197,2,2,0.5,1,0,0,0,0,0,0
2198,2,2,0.0,1,0,0,0,0,1,0
2199,2,2,0.5,3,0,0,0,0,1,0
2200,2,2,2.0,12,0,0,0,0,2,0
2201,2,2,0.5,3,0,0,0,0,1,0
