idx,stages,II,est_fmax_mhz,latency,rank,exec_cnt,serial_mem
2038,12,1,218.7,12,52,515100,True
2039,3,1,1166.7,3,52,515100,True
2040,3,1,1166.7,3,52,515100,True
2041,3,1,1166.7,3,52,515100,True
2042,4,1,218.7,4,52,852824,True
2043,5,1,1166.7,5,52,1337224,True
2044,2,1,1166.7,2,52,909922,True
2045,4,1,1166.7,4,52,307748,True
2046,2,1,1166.7,2,52,307748,True
2047,2,1,1166.7,2,52,307748,True
2048,2,1,1000.0,2,52,274127,True
2049,2,1,1000.0,2,52,274127,True
2050,3,1,1166.7,3,52,1367051,True
2051,2,1,1166.7,2,52,1162304,True
2052,2,1,1166.7,2,52,1162304,True
2053,2,1,1166.7,2,52,1162304,True
2054,6,1,205.9,6,52,1146522,True
2055,2,1,304.3,2,53,634298,True
2056,2,1,1166.7,2,53,1846544,True
2057,2,1,1166.7,2,53,1846544,True
2058,3,1,218.7,3,53,478489,False
2059,3,1,218.7,3,53,478489,False
2060,3,1,291.7,3,53,478489,True
2061,2,1,212.1,2,53,823582,False
2062,1,1,500.0,1,53,639867,False
2063,1,1,500.0,1,53,639867,False
2064,1,1,304.3,1,53,223272,False
2065,2,1,1166.7,2,53,1074531,True
2066,3,1,1166.7,3,53,598500,True
2067,1,1,1000.0,1,53,883149,True
2068,2,1,1166.7,2,53,883149,True
2069,2,1,1166.7,2,53,883149,True
2070,8,1,1000.0,8,53,883149,True
2071,1,1,500.0,1,53,883149,False
2072,2,1,1166.7,2,53,191176,True
2073,3,1,1166.7,3,53,191176,True
2074,2,1,1166.7,2,53,191176,True
2075,2,1,218.7,2,53,191176,True
2076,4,1,1166.7,4,53,998470,True
2077,4,1,1166.7,4,53,998470,True
2078,1,1,212.1,1,53,360527,False
2079,1,1,225.8,1,53,451171,False
2080,1,1,225.8,1,53,451171,False
2081,2,1,318.2,2,53,1323,True
2082,5,1,1166.7,5,53,902016,True
2083,1,1,304.3,1,53,223272,False
2084,8,1,218.7,8,53,1365111,True
2085,2,1,1166.7,2,53,111214,True
2086,11,1,218.7,11,53,1125112,True
2087,10,1,225.8,10,53,394247,True
2088,2,1,1166.7,2,54,1797705,True
2089,4,1,437.5,4,54,957879,True
2090,2,1,1000.0,2,54,639286,True
2091,2,1,1166.7,2,54,639286,True
2092,3,1,205.9,3,54,478489,True
2093,3,1,218.7,3,54,720357,True
2094,1,1,304.3,1,54,16,False
2095,2,1,1166.7,2,54,804154,True
2096,2,1,1166.7,2,54,1857463,True
2097,2,1,1166.7,2,54,265760,True
2098,2,1,1166.7,2,54,265760,True
2099,2,1,411.8,2,54,221326,True
2100,2,1,411.8,2,54,221326,True
2101,2,1,411.8,2,54,221326,True
2102,2,1,411.8,2,54,221326,True
2103,2,1,411.8,2,54,221326,True
2104,2,1,411.8,2,54,221326,True
2105,2,1,411.8,2,54,221326,True
2106,2,1,411.8,2,54,221326,True
2107,1,1,304.3,1,54,1066727,False
2108,21,1,218.7,21,54,589374,True
2109,1,1,225.8,1,54,883149,False
2110,1,1,500.0,1,54,883149,False
2111,33,1,109.4,33,54,156600,True
2112,2,1,1166.7,2,54,1426033,True
2113,2,1,1166.7,2,54,360523,True
2114,1,1,500.0,1,54,914907,False
2115,3,1,225.8,3,54,914907,True
2116,4,1,233.3,4,54,914907,True
2117,2,1,437.5,2,54,2179338,True
2118,2,1,437.5,2,54,437563,True
2119,1,1,225.8,1,54,325832,False
2120,2,1,1000.0,2,54,1323,True
2121,3,1,1166.7,3,54,1323,True
2122,4,1,1166.7,4,54,855360,True
2123,2,1,1166.7,2,54,265763,True
2124,2,1,1166.7,2,54,265763,True
2125,2,1,411.8,2,54,221326,True
2126,2,1,411.8,2,54,221326,True
2127,2,1,411.8,2,54,221326,True
2128,2,1,411.8,2,54,221326,True
2129,2,1,411.8,2,54,221326,True
2130,2,1,411.8,2,54,221326,True
2131,2,1,411.8,2,54,221326,True
2132,2,1,411.8,2,54,221326,True
2133,2,1,1166.7,2,54,1162303,True
2134,2,1,1166.7,2,54,1162303,True
2135,2,1,1166.7,2,54,111214,True
2136,2,1,1166.7,2,54,111214,True
2137,2,1,437.5,2,54,111214,True
2138,3,1,1166.7,3,54,111214,True
2139,4,1,1166.7,4,54,111214,True
2140,3,1,318.2,3,54,111214,True
2141,3,1,1166.7,3,54,111214,True
2142,4,1,437.5,4,54,111214,True
2143,3,1,1166.7,3,54,111214,True
2144,17,1,218.7,17,54,111214,True
2145,3,1,1166.7,3,54,1109726,True
2146,1,1,500.0,1,55,427842,False
2147,1,1,538.5,1,55,535027,True
2148,1,1,291.7,1,55,367712,False
2149,1,1,538.5,1,55,290132,True
2150,3,1,1166.7,3,55,618482,True
2151,4,1,437.5,4,55,697454,True
2152,1,1,500.0,1,55,1740531,False
2153,1,1,304.3,1,55,1740531,False
2154,3,1,205.9,3,55,478489,True
2155,1,1,368.4,1,55,15,False
2156,2,1,218.7,2,55,15,True
2157,1,1,291.7,1,55,15,False
2158,2,1,1166.7,2,55,1031934,True
2159,3,1,583.3,3,55,144452,True
2160,10,1,109.4,10,55,144452,True
2161,4,1,1166.7,4,55,998361,True
2162,4,1,212.1,4,55,343367,True
2163,2,1,411.8,2,55,343367,True
2164,2,1,411.8,2,55,703838,True
2165,2,1,225.8,2,55,703838,False
2166,1,1,500.0,1,55,451171,False
2167,3,1,1166.7,3,55,325832,True
2168,2,1,318.2,2,55,1323,True
2169,2,1,1166.7,2,55,998802,True
2170,1,1,291.7,1,55,176846,False
2171,1,1,304.3,1,55,1293834,False
2172,13,1,1166.7,13,55,1162166,True
2173,24,1,205.9,24,55,111214,True
2174,3,1,1166.7,3,55,111214,True
2175,3,1,1166.7,3,55,111214,True
2176,3,1,1166.7,3,55,111214,True
2177,3,1,1166.7,3,55,111214,True
2178,3,1,1166.7,3,55,111214,True
2179,2,1,1166.7,2,55,111214,True
2180,2,1,1166.7,2,55,111214,True
2181,3,1,218.7,3,55,111214,True
2182,2,1,1166.7,2,55,111214,True
2183,3,1,1166.7,3,55,1107567,True
2184,1,1,538.5,1,56,353402,True
2185,2,1,1166.7,2,56,287166,True
2186,2,1,500.0,2,56,685440,True
2187,3,1,1166.7,3,56,500214,True
2188,1,1,304.3,1,56,1601714,False
2189,1,1,500.0,1,56,1601714,False
2190,2,1,500.0,2,56,1601714,True
2191,5,1,218.7,5,56,773892,True
2192,2,1,500.0,2,56,720124,True
2193,2,1,1166.7,2,56,1552917,True
2194,1,1,212.1,1,56,1857463,False
2195,13,1,218.7,13,56,572110,True
2196,33,1,109.4,33,56,137025,True
2197,4,1,1166.7,4,56,996912,True
2198,4,1,1166.7,4,56,996912,True
2199,2,1,1166.7,2,56,1425472,True
2200,1,1,225.8,1,56,590899,False
2201,1,1,225.8,1,56,590899,False
2202,1,1,500.0,1,56,1140300,False
2203,1,1,304.3,1,56,1140300,False
2204,2,1,1166.7,2,56,325832,True
2205,2,1,1166.7,2,56,325832,True
2206,2,1,1166.7,2,56,325832,True
2207,2,1,1166.7,2,56,325832,True
2208,40,1,350.0,40,56,325832,True
2209,8,1,388.9,8,56,804924,True
2210,4,1,250.0,4,56,270740,True
2211,3,1,225.8,3,56,176845,True
2212,8,1,291.7,8,56,176845,True
2213,2,1,218.7,2,56,1672073,True
2214,2,1,1166.7,2,56,1003799,True
2215,18,1,109.4,18,56,111213,True
2216,3,1,388.9,3,56,1058305,True
2217,2,1,1166.7,2,57,1658099,True
2218,2,1,1166.7,2,57,845281,True
2219,1,1,1000.0,1,57,353304,True
2220,1,1,291.7,1,57,279471,False
2221,5,1,218.7,5,57,773892,True
2222,3,1,218.7,3,57,451056,True
2223,2,1,1166.7,2,57,451056,True
2224,8,1,411.8,8,57,451056,True
2225,3,1,212.1,3,57,451056,True
2226,3,1,212.1,3,57,451056,True
2227,3,1,212.1,3,57,451056,True
2228,2,1,1166.7,2,57,451056,True
2229,2,1,1166.7,2,57,451056,True
2230,5,1,233.3,5,57,451056,True
2231,5,1,218.7,5,57,720029,True
2232,2,1,1166.7,2,57,200616,True
2233,1,1,500.0,1,57,984509,False
2234,3,1,1166.7,3,57,566984,True
2235,2,1,1000.0,2,57,109056,True
2236,2,1,1166.7,2,57,109056,True
2237,1,1,500.0,1,57,109056,False
2238,2,1,1000.0,2,57,1425472,True
2239,10,1,1166.7,10,57,325832,True
2240,2,1,1166.7,2,57,325832,True
2241,2,1,1166.7,2,57,325832,True
2242,2,1,1166.7,2,57,325832,True
2243,2,1,1166.7,2,57,325832,True
2244,2,1,1166.7,2,57,325832,True
2245,7,1,1166.7,7,57,325832,True
2246,7,1,1166.7,7,57,325832,True
2247,2,1,1166.7,2,57,361,True
2248,2,1,1166.7,2,57,998802,True
2249,2,1,1166.7,2,57,200616,True
2250,8,1,218.7,8,57,1664924,True
2251,3,1,538.5,3,57,1664924,True
2252,4,1,538.5,4,57,1664924,True
2253,14,1,1166.7,14,57,1162166,True
2254,5,1,318.2,5,57,111095,True
2255,5,1,318.2,5,57,111095,True
2256,3,1,388.9,3,57,1058304,True
2257,2,1,1166.7,2,57,394239,True
2258,2,1,437.5,2,58,1610644,True
2259,2,1,1166.7,2,58,508032,True
2260,3,1,304.3,3,58,618482,True
2261,2,1,1000.0,2,58,592993,True
2262,2,1,1166.7,2,58,592993,True
2263,2,1,1166.7,2,58,1566552,True
2264,2,1,1166.7,2,58,1566552,True
2265,3,1,1166.7,3,58,1566552,True
2266,2,1,1166.7,2,58,1566552,True
2267,2,1,1166.7,2,58,1566552,True
2268,5,1,218.7,5,58,770065,True
2269,4,1,437.5,4,58,435613,True
2270,5,1,411.8,5,58,435613,True
2271,5,1,411.8,5,58,435613,True
2272,4,1,411.8,4,58,435613,True
2273,3,1,212.1,3,58,435613,True
2274,2,1,1166.7,2,58,435613,True
2275,2,1,1166.7,2,58,435613,True
2276,2,1,1166.7,2,58,435613,True
2277,4,1,233.3,4,58,435613,True
2278,2,1,1166.7,2,58,616745,True
2279,2,1,1166.7,2,58,560875,True
2280,2,1,218.7,2,58,1609322,True
2281,4,1,1166.7,4,58,996912,True
2282,10,1,225.8,10,58,880353,True
2283,2,1,1166.7,2,58,2063471,True
2284,1,1,318.2,1,58,769290,True
2285,4,1,1166.7,4,58,769290,True
2286,2,1,250.0,2,58,402853,False
2287,1,1,500.0,1,58,590898,False
2288,1,1,225.8,1,58,279692,False
2289,1,1,225.8,1,58,279692,False
2290,3,1,1166.7,3,58,310,True
2291,3,1,1166.7,3,58,787320,True
2292,2,1,411.8,2,58,254272,True
2293,1,1,225.8,1,58,880557,False
2294,11,1,205.9,11,58,110920,True
2295,7,1,109.4,7,58,1025453,True
2296,2,1,1000.0,2,58,109056,True
2297,2,1,1166.7,2,58,109056,True
2298,1,1,500.0,1,58,109056,False
2299,1,1,212.1,1,58,394237,False
2300,5,1,1166.7,5,59,1464903,True
2301,2,1,1166.7,2,59,1464903,True
2302,2,1,1166.7,2,59,348386,True
2303,2,1,437.5,2,59,471505,True
2304,3,1,1166.7,3,59,253394,True
2305,3,1,304.3,3,59,500214,True
2306,3,1,250.0,3,59,1453812,True
2307,3,1,218.7,3,59,421902,False
2308,3,1,218.7,3,59,421902,False
2309,3,1,291.7,3,59,421902,True
2310,2,1,500.0,2,59,719798,True
2311,1,1,1000.0,1,59,883149,True
2312,4,1,225.8,4,59,883149,True
2313,8,1,218.7,8,59,1600278,True
2314,3,1,538.5,3,59,1600278,True
2315,4,1,538.5,4,59,1600278,True
2316,2,1,218.7,2,59,949587,False
2317,2,1,218.7,2,59,949587,False
2318,2,1,388.9,2,59,949587,True
2319,8,1,388.9,8,59,909090,True
2320,3,1,437.5,3,59,309865,True
2321,5,1,1166.7,5,59,1927197,True
2322,2,1,1166.7,2,59,1927197,True
2323,2,1,1166.7,2,59,768338,True
2324,6,1,1166.7,6,59,402851,True
2325,2,1,1166.7,2,59,402851,True
2326,1,1,318.2,1,59,402851,True
2327,6,1,1166.7,6,59,527500,True
2328,2,1,1166.7,2,59,527500,True
2329,1,1,318.2,1,59,527500,True
2330,2,1,1166.7,2,59,1069829,True
2331,2,1,1166.7,2,59,1069829,True
2332,3,1,1166.7,3,59,1069829,True
2333,2,1,1166.7,2,59,1069829,True
2334,2,1,1166.7,2,59,1069829,True
2335,2,1,1166.7,2,59,155,True
2336,2,1,1166.7,2,59,998802,True
2337,12,1,205.9,12,59,110802,True
2338,2,1,1166.7,2,60,1461638,True
2339,2,1,1166.7,2,60,843386,True
2340,1,1,538.5,1,60,689221,True
2341,5,1,1166.7,5,60,689221,True
2342,2,1,1000.0,2,60,421311,True
2343,2,1,1166.7,2,60,334054,True
2344,2,1,1000.0,2,60,537626,True
2345,2,1,1000.0,2,60,537626,True
2346,2,1,1000.0,2,60,537626,True
2347,2,1,1000.0,2,60,537626,True
2348,3,1,1166.7,3,60,537626,True
2349,2,1,1166.7,2,60,537626,True
2350,12,1,218.7,12,60,537626,True
2351,3,1,1166.7,3,60,537626,True
2352,3,1,1166.7,3,60,537626,True
2353,3,1,1166.7,3,60,537626,True
2354,2,1,500.0,2,60,496080,True
2355,3,1,205.9,3,60,421902,True
2356,2,1,500.0,2,60,715188,True
2357,2,1,1166.7,2,60,715188,True
2358,2,1,500.0,2,60,715188,True
2359,2,1,538.5,2,60,195730,True
2360,2,1,538.5,2,60,195730,True
2361,2,1,1000.0,2,60,195730,True
2362,2,1,1000.0,2,60,195730,True
2363,2,1,1166.7,2,60,182604,True
2364,2,1,1166.7,2,60,182604,True
2365,2,1,1166.7,2,60,984509,True
2366,2,1,1000.0,2,60,984509,True
2367,2,1,1166.7,2,60,984509,True
2368,3,1,388.9,3,60,526400,True
2369,2,1,1166.7,2,60,585196,True
2370,3,1,218.7,3,60,1004253,True
2371,8,1,388.9,8,60,895104,True
2372,2,1,1000.0,2,60,308408,True
2373,1,1,212.1,1,60,880049,False
2374,2,1,437.5,2,60,735992,True
2375,5,1,1166.7,5,60,433202,True
2376,2,1,1166.7,2,60,433202,True
2377,2,1,1166.7,2,60,527500,True
2378,1,1,500.0,1,60,279692,False
2379,2,1,1166.7,2,60,145,True
2380,5,1,218.7,5,60,145,True
2381,3,1,1166.7,3,60,145,True
2382,2,1,1166.7,2,60,761228,True
2383,2,1,538.5,2,60,195730,True
2384,2,1,538.5,2,60,195730,True
2385,2,1,1000.0,2,60,195730,True
2386,2,1,1000.0,2,60,195730,True
2387,2,1,1166.7,2,60,182600,True
2388,2,1,1166.7,2,60,182600,True
2389,12,1,250.0,12,60,109040,True
2390,2,1,1000.0,2,61,1461638,True
2391,2,1,1000.0,2,61,843386,True
2392,4,1,304.3,4,61,508032,True
2393,2,1,218.7,2,61,508032,True
2394,2,1,1166.7,2,61,524377,True
2395,2,1,1166.7,2,61,524377,True
2396,2,1,1166.7,2,61,524377,True
2397,3,1,205.9,3,61,421902,True
2398,2,1,233.3,2,61,708625,True
2399,3,1,304.3,3,61,708625,True
2400,5,1,1166.7,5,61,676512,True
2401,2,1,437.5,2,61,195730,True
2402,2,1,1000.0,2,61,195730,True
2403,2,1,1000.0,2,61,195730,True
2404,2,1,1000.0,2,61,984508,True
2405,7,1,218.7,7,61,508164,True
2406,3,1,225.8,3,61,882337,True
2407,8,1,500.0,8,61,882337,True
2408,1,1,1000.0,1,61,915192,True
2409,2,1,318.2,2,61,107544,True
2410,5,1,437.5,5,61,1422682,True
2411,4,1,437.5,4,61,1422682,True
2412,2,1,212.1,2,61,308407,False
2413,2,1,1000.0,2,61,308407,True
2414,2,1,411.8,2,61,308407,True
2415,2,1,1166.7,2,61,308407,True
2416,2,1,1166.7,2,61,880048,True
2417,2,1,1166.7,2,61,1924093,True
2418,1,1,538.5,1,61,499298,True
2419,2,1,1166.7,2,61,402849,True
2420,2,1,1000.0,2,61,523104,True
2421,3,1,500.0,3,61,523104,True
2422,2,1,437.5,2,61,523104,True
2423,8,1,200.0,8,61,523104,True
2424,2,1,1166.7,2,61,1012136,True
2425,2,1,1166.7,2,61,1012136,True
2426,2,1,1166.7,2,61,761176,True
2427,2,1,1166.7,2,61,998802,True
2428,2,1,437.5,2,61,195730,True
2429,2,1,1000.0,2,61,195730,True
2430,2,1,1000.0,2,61,195730,True
2431,2,1,1000.0,2,61,90880,True
2432,2,1,1166.7,2,61,90880,True
2433,1,1,500.0,1,61,90880,False
2434,5,1,1166.7,5,61,1000506,True
2435,5,1,437.5,5,61,394096,True
2436,4,1,437.5,4,61,394096,True
2437,2,1,437.5,2,62,803218,True
2438,2,1,1166.7,2,62,421311,True
2439,1,1,291.7,1,62,248686,False
2440,2,1,1000.0,2,62,341195,True
2441,2,1,1000.0,2,62,341195,True
2442,2,1,1000.0,2,62,341195,True
2443,2,1,1000.0,2,62,341195,True
2444,3,1,1166.7,3,62,341195,True
2445,2,1,1166.7,2,62,341195,True
2446,12,1,218.7,12,62,341195,True
2447,3,1,1166.7,3,62,341195,True
2448,3,1,1166.7,3,62,341195,True
2449,3,1,1166.7,3,62,341195,True
2450,2,1,1166.7,2,62,1301900,True
2451,2,1,1166.7,2,62,1301900,True
2452,4,1,437.5,4,62,535051,True
2453,3,1,218.7,3,62,417988,False
2454,3,1,218.7,3,62,417988,False
2455,3,1,291.7,3,62,417988,True
2456,3,1,1166.7,3,62,649215,True
2457,2,1,291.7,2,62,195729,True
2458,2,1,291.7,2,62,195729,True
2459,2,1,1000.0,2,62,984508,True
2460,9,1,218.7,9,62,830648,True
2461,11,1,205.9,11,62,95410,True
2462,14,1,205.9,14,62,872235,True
2463,1,1,583.3,1,62,1422636,True
2464,3,1,233.3,3,62,877345,True
2465,2,1,437.5,2,62,877345,True
2466,2,1,1000.0,2,62,1924093,True
2467,2,1,1000.0,2,62,427746,True
2468,1,1,225.8,1,62,210279,False
2469,2,1,1000.0,2,62,399122,True
2470,3,1,500.0,3,62,399122,True
2471,2,1,437.5,2,62,399122,True
2472,8,1,200.0,8,62,399122,True
2473,13,1,218.7,13,62,502557,True
2474,2,1,291.7,2,62,195729,True
2475,2,1,291.7,2,62,195729,True
2476,1,1,225.8,1,62,859423,False
2477,7,1,1166.7,7,62,949960,True
2478,2,1,318.2,2,62,107544,True
2479,1,1,304.3,1,63,803217,False
2480,2,1,1166.7,2,63,803217,True
2481,1,1,500.0,1,63,803217,False
2482,2,1,1166.7,2,63,686187,True
2483,1,1,500.0,1,63,516053,False
2484,2,1,1000.0,2,63,516053,True
2485,2,1,500.0,2,63,516053,True
2486,2,1,1166.7,2,63,452543,True
2487,2,1,1166.7,2,63,452543,True
2488,2,1,1166.7,2,63,452543,True
2489,1,1,538.5,1,63,1267344,True
2490,4,1,437.5,4,63,522144,True
2491,3,1,205.9,3,63,417988,True
2492,2,1,411.8,2,63,1444360,True
2493,2,1,1166.7,2,63,195728,True
2494,2,1,1000.0,2,63,195728,True
2495,2,1,1000.0,2,63,195728,True
2496,1,1,500.0,1,63,984508,False
2497,3,1,1166.7,3,63,482087,True
2498,11,1,205.9,11,63,54520,True
2499,3,1,1166.7,3,63,860706,True
2500,2,1,1166.7,2,63,306558,True
2501,2,1,233.3,2,63,502557,False
2502,1,1,304.3,1,63,878261,False
2503,1,1,500.0,1,63,878261,False
2504,2,1,500.0,2,63,878261,True
2505,13,1,218.7,13,63,279582,True
2506,2,1,1166.7,2,63,195728,True
2507,2,1,1000.0,2,63,195728,True
2508,2,1,1000.0,2,63,195728,True
2509,2,1,1166.7,2,63,744864,True
2510,3,1,218.7,3,63,1027712,True
2511,6,1,1166.7,6,63,944880,True
2512,2,1,1166.7,2,64,686187,True
2513,3,1,1166.7,3,64,686187,True
2514,2,1,500.0,2,64,435917,True
2515,1,1,500.0,1,64,443309,False
2516,2,1,1000.0,2,64,443309,True
2517,2,1,500.0,2,64,443309,True
2518,2,1,1166.7,2,64,333679,True
2519,2,1,1166.7,2,64,333679,True
2520,2,1,1000.0,2,64,333679,True
2521,2,1,1000.0,2,64,333679,True
2522,3,1,318.2,3,64,333679,True
2523,3,1,1166.7,3,64,333679,True
2524,2,1,437.5,2,64,333679,True
2525,3,1,1166.7,3,64,333679,True
2526,1,1,225.8,1,64,340316,False
2527,1,1,225.8,1,64,340316,False
2528,3,1,205.9,3,64,417988,True
2529,2,1,500.0,2,64,707202,True
2530,2,1,1166.7,2,64,627509,True
2531,2,1,411.8,2,64,195342,True
2532,2,1,411.8,2,64,195342,True
2533,2,1,411.8,2,64,195342,True
2534,2,1,411.8,2,64,195342,True
2535,2,1,411.8,2,64,195342,True
2536,2,1,411.8,2,64,195342,True
2537,2,1,411.8,2,64,195342,True
2538,2,1,411.8,2,64,195342,True
2539,2,1,411.8,2,64,195342,True
2540,6,1,437.5,6,64,195342,True
2541,2,1,411.8,2,64,195342,True
2542,2,1,411.8,2,64,195342,True
2543,2,1,411.8,2,64,195342,True
2544,2,1,218.7,2,64,195728,True
2545,1,1,269.2,1,64,874885,False
2546,2,1,1166.7,2,64,874885,True
2547,3,1,318.2,3,64,874885,True
2548,12,1,205.9,12,64,54404,True
2549,3,1,1166.7,3,64,860038,True
2550,2,1,411.8,2,64,1337812,True
2551,2,1,1166.7,2,64,1337812,True
2552,1,1,538.5,1,64,1337812,True
2553,2,1,368.4,2,64,1337812,True
2554,1,1,500.0,1,64,1337812,False
2555,3,1,218.7,3,64,1337812,True
2556,2,1,1166.7,2,64,1378743,True
2557,1,1,500.0,1,64,718609,False
2558,2,1,1166.7,2,64,208404,True
2559,2,1,233.3,2,64,279582,False
2560,1,1,205.9,1,64,126,True
2561,2,1,218.7,2,64,195728,True
2562,1,1,304.3,1,64,167074,True
2563,3,1,1166.7,3,64,167074,True
2564,3,1,304.3,3,64,885046,True
2565,2,1,1166.7,2,64,393970,True
2566,1,1,538.5,1,65,686187,True
2567,11,1,304.3,11,65,686187,True
2568,1,1,500.0,1,65,327159,False
2569,2,1,1000.0,2,65,446981,True
2570,2,1,1166.7,2,65,446981,True
2571,2,1,1166.7,2,65,254016,True
2572,2,1,1000.0,2,65,321159,True
2573,2,1,1000.0,2,65,321159,True
2574,2,1,1000.0,2,65,321159,True
2575,2,1,1000.0,2,65,321159,True
2576,3,1,1166.7,3,65,321159,True
2577,2,1,1166.7,2,65,321159,True
2578,12,1,218.7,12,65,321159,True
2579,3,1,1166.7,3,65,321159,True
2580,3,1,1166.7,3,65,321159,True
2581,3,1,1166.7,3,65,321159,True
2582,2,1,233.3,2,65,707201,True
2583,3,1,304.3,3,65,707201,True
2584,4,1,1166.7,4,65,195312,True
2585,2,1,1166.7,2,65,195312,True
2586,2,1,1166.7,2,65,195312,True
2587,2,1,411.8,2,65,192243,True
2588,2,1,411.8,2,65,192243,True
2589,2,1,411.8,2,65,192243,True
2590,2,1,411.8,2,65,192243,True
2591,2,1,411.8,2,65,192243,True
2592,2,1,411.8,2,65,192243,True
2593,2,1,411.8,2,65,192243,True
2594,2,1,411.8,2,65,192243,True
2595,1,1,500.0,1,65,723068,False
2596,2,1,1166.7,2,65,723068,True
2597,2,1,1166.7,2,65,723068,True
2598,2,1,1166.7,2,65,723068,True
2599,2,1,1166.7,2,65,723068,True
2600,2,1,1166.7,2,65,723068,True
2601,2,1,1166.7,2,65,874884,True
2602,12,1,250.0,12,65,52640,True
2603,2,1,1166.7,2,65,858816,True
2604,13,1,205.9,13,65,858816,True
2605,4,1,1166.7,4,65,1330191,True
2606,5,1,437.5,5,65,743714,True
2607,4,1,437.5,4,65,743714,True
2608,1,1,500.0,1,65,1378743,False
2609,2,1,437.5,2,65,711502,True
2610,2,1,1166.7,2,65,427745,True
2611,2,1,500.0,2,65,357946,True
2612,2,1,1166.7,2,65,849148,True
2613,2,1,1166.7,2,65,849148,True
2614,5,1,1166.7,5,65,737856,True
2615,2,1,411.8,2,65,192243,True
2616,2,1,411.8,2,65,192243,True
2617,2,1,411.8,2,65,192243,True
2618,2,1,411.8,2,65,192243,True
2619,2,1,411.8,2,65,192243,True
2620,2,1,411.8,2,65,192243,True
2621,2,1,411.8,2,65,192243,True
2622,2,1,411.8,2,65,192243,True
2623,2,1,318.2,2,65,89620,True
2624,1,1,500.0,1,66,793048,False
2625,2,1,1000.0,2,66,686187,True
2626,2,1,1166.7,2,66,250107,True
2627,5,1,1166.7,5,66,1162202,True
2628,1,1,500.0,1,66,340315,False
2629,4,1,304.3,4,66,707201,True
2630,6,1,304.3,6,66,707201,True
2631,3,1,1166.7,3,66,707201,True
2632,2,1,291.7,2,66,1395949,False
2633,2,1,250.0,2,66,9,False
2634,2,1,1166.7,2,66,189417,True
2635,2,1,1166.7,2,66,189417,True
2636,2,1,388.9,2,66,481946,True
2637,1,1,304.3,1,66,748760,True
2638,3,1,1166.7,3,66,748760,True
2639,13,1,1166.7,13,66,874754,True
2640,2,1,250.0,2,66,858816,True
2641,2,1,250.0,2,66,858816,True
2642,2,1,1166.7,2,66,858816,True
2643,20,1,205.9,20,66,858816,True
2644,2,1,1166.7,2,66,743065,True
2645,1,1,333.3,1,66,1378743,False
2646,1,1,304.3,1,66,711501,False
2647,2,1,1166.7,2,66,711501,True
2648,1,1,500.0,1,66,711501,False
2649,2,1,1166.7,2,66,410173,True
2650,2,1,1000.0,2,66,270149,True
2651,2,1,1000.0,2,66,270149,True
2652,2,1,1000.0,2,66,270149,True
2653,2,1,1000.0,2,66,270149,True
2654,3,1,1166.7,3,66,270149,True
2655,2,1,1166.7,2,66,270149,True
2656,12,1,218.7,12,66,270149,True
2657,3,1,1166.7,3,66,270149,True
2658,3,1,1166.7,3,66,270149,True
2659,3,1,1166.7,3,66,270149,True
2660,1,1,538.5,1,66,699003,True
2661,2,1,1000.0,2,66,63,True
2662,2,1,1166.7,2,66,63,True
2663,2,1,318.2,2,66,63,True
2664,1,1,304.3,1,66,203064,False
2665,2,1,1166.7,2,66,189417,True
2666,2,1,1166.7,2,66,189417,True
2667,2,1,1166.7,2,66,743447,True
2668,10,1,225.8,10,66,95661,True
2669,1,1,500.0,1,67,686187,False
2670,2,1,437.5,2,67,435917,True
2671,2,1,1166.7,2,67,435917,True
2672,1,1,1000.0,1,67,243812,True
2673,2,1,1166.7,2,67,346428,True
2674,2,1,1166.7,2,67,346428,True
2675,2,1,1166.7,2,67,346428,True
2676,2,1,1166.7,2,67,233240,True
2677,2,1,1166.7,2,67,1393274,True
2678,1,1,500.0,1,67,1393274,False
2679,2,1,1166.7,2,67,186578,True
2680,2,1,250.0,2,67,1473707,True
2681,2,1,1166.7,2,67,856486,True
2682,10,1,318.2,10,67,858775,True
2683,1,1,583.3,1,67,306180,True
2684,2,1,1000.0,2,67,236339,True
2685,2,1,1166.7,2,67,236339,True
2686,19,1,218.7,19,67,195492,True
2687,3,1,304.3,3,67,63,True
2688,2,1,318.2,2,67,63,True
2689,2,1,1166.7,2,67,441537,True
2690,1,1,304.3,1,67,736148,False
2691,2,1,1166.7,2,67,186578,True
2692,2,1,1166.7,2,67,778230,True
2693,2,1,250.0,2,67,1492053,True
2694,2,1,1166.7,2,67,393882,True
2695,2,1,1166.7,2,68,851139,True
2696,2,1,1000.0,2,68,342811,True
2697,2,1,1000.0,2,68,342811,True
2698,2,1,1000.0,2,68,342811,True
2699,2,1,1000.0,2,68,342811,True
2700,3,1,1166.7,3,68,342811,True
2701,2,1,1166.7,2,68,342811,True
2702,12,1,218.7,12,68,342811,True
2703,3,1,1166.7,3,68,342811,True
2704,3,1,1166.7,3,68,342811,True
2705,3,1,1166.7,3,68,342811,True
2706,4,1,304.3,4,68,254016,True
2707,2,1,218.7,2,68,254016,True
2708,2,1,500.0,2,68,707201,True
2709,1,1,291.7,1,68,1332250,False
2710,3,1,437.5,3,68,142632,True
2711,13,1,212.1,13,68,142632,True
2712,2,1,1166.7,2,68,882514,True
2713,2,1,1166.7,2,68,882514,True
2714,2,1,1166.7,2,68,882514,True
