benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
648.exchange2_s,1,region_11,100419900,100384900,1.19,1.20,0.03
648.exchange2_s,1,region_12,95099200,94912650,1.26,1.26,0.20
648.exchange2_s,1,region_13,82668600,82021800,1.45,1.46,0.78
648.exchange2_s,1,region_14,100908850,100891350,1.19,1.19,0.02
648.exchange2_s,1,region_15,99974700,99954400,1.20,1.20,0.02
648.exchange2_s,1,region_16,97856150,97836550,1.23,1.23,0.02
648.exchange2_s,1,region_17,91105700,90786150,1.32,1.32,0.35
648.exchange2_s,1,region_18,102943400,102943400,1.17,1.17,0.00
648.exchange2_s,1,region_19,95485950,95433800,1.26,1.26,0.05
648.exchange2_s,1,average,93509095,93258366,1.31,1.31,0.36

649.fotonik3d_s,1,region_1,130847850,130756850,0.92,0.92,0.07
649.fotonik3d_s,1,region_2,256441500,256431700,0.47,0.47,0.00
649.fotonik3d_s,1,region_3,164481800,164473050,0.73,0.73,0.01
649.fotonik3d_s,1,region_4,338192400,338181550,0.35,0.35,0.00
649.fotonik3d_s,1,region_5,412430550,417938150,0.29,0.29,-1.34
649.fotonik3d_s,1,region_6,215763450,215753650,0.56,0.56,0.00
649.fotonik3d_s,1,region_7,228364500,228351900,0.53,0.53,0.01
649.fotonik3d_s,1,region_8,338195200,338184350,0.35,0.35,0.00
649.fotonik3d_s,1,region_9,51802800,51802450,0.77,0.77,0.00
649.fotonik3d_s,1,region_10,272368600,272358800,0.44,0.44,0.00
649.fotonik3d_s,1,region_11,52974250,52973200,0.79,0.79,0.00
649.fotonik3d_s,1,region_12,271246500,271237050,0.44,0.44,0.00
649.fotonik3d_s,1,region_13,262999450,262925950,0.46,0.46,0.03
649.fotonik3d_s,1,region_14,237948550,237939100,0.50,0.50,0.00
649.fotonik3d_s,1,region_15,164757250,164747800,0.73,0.73,0.01
649.fotonik3d_s,1,region_16,130859750,130766300,0.92,0.92,0.07
649.fotonik3d_s,1,region_17,282366350,282356550,0.42,0.42,0.00
649.fotonik3d_s,1,region_18,244895000,244884850,0.49,0.49,0.00
649.fotonik3d_s,1,region_19,51767800,51767800,0.77,0.77,0.00
649.fotonik3d_s,1,region_20,296486400,296476250,0.40,0.40,0.00
649.fotonik3d_s,1,region_21,263068400,262994200,0.46,0.46,0.03
649.fotonik3d_s,1,region_22,264345900,264335400,0.45,0.45,0.00
649.fotonik3d_s,1,region_23,253240050,253230250,0.47,0.47,0.00
649.fotonik3d_s,1,region_24,261896250,261886100,0.46,0.46,0.00
649.fotonik3d_s,1,average,226989190,227198052,0.55,0.55,-0.14

654.roms_s,1,region_1,204836800,204835750,0.59,0.59,0.00
654.roms_s,1,region_2,168731500,168731150,0.71,0.71,0.00
654.roms_s,1,region_3,131703600,131703600,0.91,0.91,0.00
654.roms_s,1,region_4,97014750,94880100,1.24,1.26,2.20
654.roms_s,1,region_5,219864750,216911100,0.55,0.55,1.34
654.roms_s,1,region_6,116374300,115896900,1.03,1.04,0.41
654.roms_s,1,region_7,304621100,304621450,0.39,0.39,-0.00
654.roms_s,1,region_8,103185950,102599350,1.16,1.17,0.57
654.roms_s,1,region_9,188926150,188924750,0.64,0.64,0.00
654.roms_s,1,region_10,305529700,305527950,0.39,0.39,0.00
654.roms_s,1,region_11,282611000,282611700,0.42,0.42,-0.00
654.roms_s,1,region_12,267414350,267412600,0.45,0.45,0.00
654.roms_s,1,region_13,205117500,205117500,0.59,0.59,0.00
654.roms_s,1,region_14,184412550,184412550,0.65,0.65,0.00
654.roms_s,1,region_15,295263150,295272250,0.41,0.41,-0.00
654.roms_s,1,region_16,312088350,312085900,0.38,0.38,0.00
654.roms_s,1,region_17,286987750,286982850,0.42,0.42,0.00
654.roms_s,1,region_18,353834250,353832500,0.34,0.34,0.00
654.roms_s,1,region_19,114535400,112186550,1.05,1.07,2.05
654.roms_s,1,region_20,303580550,303579500,0.40,0.40,0.00
654.roms_s,1,region_21,247205700,247204300,0.49,0.49,0.00
654.roms_s,1,region_22,108465700,107855650,1.11,1.11,0.56
654.roms_s,1,region_23,197477700,197478050,0.61,0.61,-0.00
654.roms_s,1,region_24,177493050,177492700,0.68,0.68,0.00
654.roms_s,1,region_25,103236700,102741100,1.16,1.17,0.48
654.roms_s,1,region_26,303391200,303388400,0.40,0.40,0.00
654.roms_s,1,region_27,142203950,137170950,0.84,0.87,3.54
654.roms_s,1,region_28,119120050,116581150,1.01,1.03,2.13
654.roms_s,1,region_29,292190150,292190500,0.41,0.41,-0.00
654.roms_s,1,region_30,247143050,247141650,0.49,0.49,0.00
654.roms_s,1,average,212818690,212245682,0.66,0.67,1.48

657.xz_s,1,region_1,153238750,153167350,0.78,0.78,0.05
657.xz_s,1,region_2,157056900,157038350,0.76,0.76,0.01
657.xz_s,1,region_3,155668800,155603700,0.77,0.77,0.04
657.xz_s,1,region_4,160602400,160585250,0.75,0.75,0.01
657.xz_s,1,region_5,161423500,161400750,0.74,0.74,0.01
657.xz_s,1,region_6,153157900,153094550,0.78,0.78,0.04
657.xz_s,1,region_7,154530250,154512400,0.78,0.78,0.01
657.xz_s,1,region_8,153428450,153358800,0.78,0.78,0.05
657.xz_s,1,region_9,148231300,148200500,0.81,0.81,0.02
657.xz_s,1,region_10,279062350,279048000,0.43,0.43,0.01
657.xz_s,1,region_11,155493800,155431150,0.77,0.77,0.04
657.xz_s,1,region_12,147563500,147534450,0.81,0.81,0.02
657.xz_s,1,region_13,149858450,149833250,0.80,0.80,0.02
657.xz_s,1,region_14,149149350,148728650,0.80,0.81,0.28
657.xz_s,1,region_15,153126400,153060250,0.78,0.78,0.04
657.xz_s,1,region_16,149322950,149207450,0.80,0.80,0.08
657.xz_s,1,region_17,157551100,157526250,0.76,0.76,0.02
657.xz_s,1,region_18,147093800,147045150,0.82,0.82,0.03
657.xz_s,1,region_19,155875300,155846950,0.77,0.77,0.02
657.xz_s,1,region_20,278421150,278414850,0.43,0.43,0.00
657.xz_s,1,region_21,156762550,156717400,0.77,0.77,0.03
657.xz_s,1,region_22,149055900,148462650,0.81,0.81,0.40
657.xz_s,1,region_23,154261800,154190750,0.78,0.78,0.05
657.xz_s,1,region_24,146665750,146644400,0.82,0.82,0.01
657.xz_s,1,region_25,279061300,279047650,0.43,0.43,0.00
657.xz_s,1,region_26,147716100,147673400,0.81,0.81,0.03
657.xz_s,1,average,167437685,167360550,0.74,0.74,0.06

657.xz_s,2,region_1,185733100,185060050,0.65,0.65,0.36
657.xz_s,2,region_2,142993900,142393300,0.84,0.84,0.42
657.xz_s,2,region_3,183102500,182416150,0.66,0.66,0.37
657.xz_s,2,region_4,68863900,68864250,1.74,1.74,-0.00
657.xz_s,2,region_5,119411250,114467850,1.00,1.05,4.14
657.xz_s,2,region_6,170241400,169682800,0.70,0.71,0.33
657.xz_s,2,region_7,192126200,191418500,0.62,0.63,0.37
657.xz_s,2,region_8,179120900,178528350,0.67,0.67,0.33
657.xz_s,2,region_9,179148200,178583300,0.67,0.67,0.32
657.xz_s,2,region_10,181401150,180733350,0.66,0.66,0.37
657.xz_s,2,region_11,79616600,79616250,1.51,1.51,0.00
657.xz_s,2,region_12,183465800,182823900,0.65,0.66,0.35
657.xz_s,2,region_13,100973950,98400400,1.19,1.22,2.55
657.xz_s,2,average,151246065,150229881,0.89,0.90,0.90
