benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
648.exchange2_s,1,region_19,120448770,120375398,1,1,0.06
648.exchange2_s,1,average,116154831,115810101,1.05,1.05,0.39
,,,,,,,
649.fotonik3d_s,1,region_1,156678104,156556426,0.77,0.77,0.08
649.fotonik3d_s,1,region_2,542643376,542623954,0.22,0.22,0
649.fotonik3d_s,1,region_3,652774416,652753832,0.18,0.18,0
649.fotonik3d_s,1,region_4,696359044,696338128,0.17,0.17,0
649.fotonik3d_s,1,region_5,367636548,373399902,0.33,0.32,-1.57
649.fotonik3d_s,1,region_6,427518890,427500962,0.28,0.28,0
649.fotonik3d_s,1,region_7,452614272,452589704,0.27,0.27,0.01
649.fotonik3d_s,1,region_8,696319536,696299450,0.17,0.17,0
649.fotonik3d_s,1,region_9,77149164,77149662,0.52,0.52,0
649.fotonik3d_s,1,region_10,643118030,643097114,0.19,0.19,0
649.fotonik3d_s,1,region_11,78465212,78463220,0.54,0.54,0
649.fotonik3d_s,1,region_12,639008866,638988614,0.19,0.19,0
649.fotonik3d_s,1,region_13,644682912,644596426,0.19,0.19,0.01
649.fotonik3d_s,1,region_14,631050494,631029910,0.19,0.19,0
649.fotonik3d_s,1,region_15,652772258,652751508,0.18,0.18,0
649.fotonik3d_s,1,region_16,156674618,156554932,0.77,0.77,0.08
649.fotonik3d_s,1,region_17,697150698,697129284,0.17,0.17,0
649.fotonik3d_s,1,region_18,544234984,544213238,0.22,0.22,0
649.fotonik3d_s,1,region_19,77107996,77108494,0.52,0.52,0
649.fotonik3d_s,1,region_20,594207790,594189032,0.2,0.2,0
649.fotonik3d_s,1,region_21,644142748,644054602,0.19,0.19,0.01
649.fotonik3d_s,1,region_22,635954798,635933716,0.19,0.19,0
649.fotonik3d_s,1,region_23,582921118,582899704,0.21,0.21,0
649.fotonik3d_s,1,region_24,532020206,532000452,0.23,0.23,0
649.fotonik3d_s,1,average,492633587,492842594,0.3,0.29,-0.23
,,,,,,,
654.roms_s,1,region_1,575697130,575691154,0.21,0.21,0
654.roms_s,1,region_2,222223536,222222706,0.54,0.54,0
654.roms_s,1,region_3,493669724,493667068,0.24,0.24,0
654.roms_s,1,region_4,164259822,161237958,0.73,0.74,1.84
654.roms_s,1,region_5,378130736,376239664,0.32,0.32,0.5
654.roms_s,1,region_6,178984022,178506606,0.67,0.67,0.27
654.roms_s,1,region_7,670753212,670749726,0.18,0.18,0
654.roms_s,1,region_8,163341510,162842846,0.73,0.74,0.31
654.roms_s,1,region_9,388878406,388874754,0.31,0.31,0
654.roms_s,1,region_10,661256020,661250376,0.18,0.18,0
654.roms_s,1,region_11,353550618,353556594,0.34,0.34,0
654.roms_s,1,region_12,723613090,723606948,0.17,0.17,0
654.roms_s,1,region_13,573154010,573149030,0.21,0.21,0
654.roms_s,1,region_14,331298816,331293338,0.36,0.36,0
654.roms_s,1,region_15,648434180,648483814,0.19,0.19,-0.01
654.roms_s,1,region_16,555153634,555147658,0.22,0.22,0
654.roms_s,1,region_17,707018568,707012924,0.17,0.17,0
654.roms_s,1,region_18,649605310,649663244,0.18,0.18,-0.01
654.roms_s,1,region_19,227232088,223731812,0.53,0.54,1.54
654.roms_s,1,region_20,565687994,565688824,0.21,0.21,0
654.roms_s,1,region_21,695519914,695513938,0.17,0.17,0
654.roms_s,1,region_22,166103750,165923972,0.72,0.72,0.11
654.roms_s,1,region_23,416382282,416380622,0.29,0.29,0
654.roms_s,1,region_24,666499462,666494316,0.18,0.18,0
654.roms_s,1,region_25,162888828,162687802,0.74,0.74,0.12
654.roms_s,1,region_26,644202342,644197196,0.19,0.19,0
654.roms_s,1,region_27,188038326,184740072,0.64,0.65,1.75
654.roms_s,1,region_28,218875150,-,0.55,-,-
654.roms_s,1,region_29,708521698,708516718,0.17,0.17,0
654.roms_s,1,region_30,695466462,695460818,0.17,0.17,0
654.roms_s,1,average,468122948,467673534,0.34,0.34,0.64
,,,,,,,
657.xz_s,1,region_1,223610964,223530454,0.54,0.54,0.04
657.xz_s,1,region_2,228301460,228274236,0.53,0.53,0.01
657.xz_s,1,region_3,226575890,226501688,0.53,0.53,0.03
657.xz_s,1,region_4,234743754,234718688,0.51,0.51,0.01
657.xz_s,1,region_5,235444440,235413896,0.51,0.51,0.01
657.xz_s,1,region_6,223577764,223504392,0.54,0.54,0.03
657.xz_s,1,region_7,228653546,228628314,0.52,0.52,0.01
657.xz_s,1,region_8,224166400,224088048,0.54,0.54,0.03
657.xz_s,1,region_9,218146410,218106902,0.55,0.55,0.02
657.xz_s,1,region_10,353377148,353354406,0.34,0.34,0.01
657.xz_s,1,region_11,227055962,226984250,0.53,0.53,0.03
657.xz_s,1,region_12,217250176,217212328,0.55,0.55,0.02
657.xz_s,1,region_13,218919638,218886770,0.55,0.55,0.02
657.xz_s,1,region_14,216312940,215883166,0.55,0.56,0.2
657.xz_s,1,region_15,223675704,223600340,0.54,0.54,0.03
657.xz_s,1,region_16,216090002,215942926,0.56,0.56,0.07
657.xz_s,1,region_17,229124322,229096932,0.52,0.52,0.01
657.xz_s,1,region_18,218152386,218085322,0.55,0.55,0.03
657.xz_s,1,region_19,227229266,227192414,0.53,0.53,0.02
657.xz_s,1,region_20,343008456,343001982,0.35,0.35,0
657.xz_s,1,region_21,229234878,229179932,0.52,0.52,0.02
657.xz_s,1,region_22,216709348,216120214,0.55,0.56,0.27
657.xz_s,1,region_23,225305492,225224982,0.53,0.53,0.04
657.xz_s,1,region_24,216263472,216232928,0.55,0.55,0.01
657.xz_s,1,region_25,353388270,353364698,0.34,0.34,0.01
657.xz_s,1,region_26,218730564,218669808,0.55,0.55,0.03
657.xz_s,1,average,238194179,238107693,0.51,0.52,0.04
,,,,,,,
657.xz_s,2,region_1,256153272,255449100,0.47,0.47,0.27
657.xz_s,2,region_2,200944826,200326310,0.6,0.6,0.31
657.xz_s,2,region_3,260535838,259827350,0.46,0.46,0.27
657.xz_s,2,region_4,99923534,99923866,1.2,1.2,0
657.xz_s,2,region_5,137526020,132228462,0.87,0.91,3.85
657.xz_s,2,region_6,236280582,235694602,0.51,0.51,0.25
657.xz_s,2,region_7,262916278,262180234,0.46,0.46,0.28
657.xz_s,2,region_8,252964080,252340252,0.47,0.48,0.25
657.xz_s,2,region_9,244614612,244018838,0.49,0.49,0.24
657.xz_s,2,region_10,251011256,250311732,0.48,0.48,0.28
657.xz_s,2,region_11,107816004,107815838,1.11,1.11,0
657.xz_s,2,region_12,259571378,258896256,0.46,0.46,0.26
657.xz_s,2,region_13,118276494,114826516,1.01,1.05,2.92
657.xz_s,2,average,206810321,205679950,0.66,0.67,0.83
