benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
648.exchange2_s,1,region_15,120470385,120442499,1.00,1.00,0.02
648.exchange2_s,1,region_16,119158597,119130520,1.01,1.01,0.02
648.exchange2_s,1,region_17,110370687,109920691,1.09,1.09,0.41
648.exchange2_s,1,region_18,121497201,121497010,0.99,0.99,0.00
648.exchange2_s,1,region_19,118146297,118072953,1.02,1.02,0.06
648.exchange2_s,1,average,113179553,112834848,1.07,1.08,0.40

649.fotonik3d_s,1,region_1,135959530,135863839,0.88,0.88,0.07
649.fotonik3d_s,1,region_2,329799891,329782319,0.36,0.36,0.01
649.fotonik3d_s,1,region_3,455390795,455371695,0.26,0.26,0.00
649.fotonik3d_s,1,region_4,477505348,477485866,0.25,0.25,0.00
649.fotonik3d_s,1,region_5,272750865,257455967,0.44,0.47,5.61
649.fotonik3d_s,1,region_6,291596071,291578881,0.41,0.41,0.01
649.fotonik3d_s,1,region_7,308688661,308666887,0.39,0.39,0.01
649.fotonik3d_s,1,region_8,477400298,477381580,0.25,0.25,0.00
649.fotonik3d_s,1,region_9,56603614,56603996,0.71,0.71,-0.00
649.fotonik3d_s,1,region_10,448935377,448916086,0.27,0.27,0.00
649.fotonik3d_s,1,region_11,57904897,57902796,0.73,0.73,0.00
649.fotonik3d_s,1,region_12,446017852,445998943,0.27,0.27,0.00
649.fotonik3d_s,1,region_13,446502228,446417233,0.27,0.27,0.02
649.fotonik3d_s,1,region_14,419165735,419146826,0.29,0.29,0.00
649.fotonik3d_s,1,region_15,455400345,455381054,0.26,0.26,0.00
649.fotonik3d_s,1,region_16,135965451,135870142,0.88,0.88,0.07
649.fotonik3d_s,1,region_17,463985031,463965740,0.26,0.26,0.00
649.fotonik3d_s,1,region_18,348592381,348572899,0.34,0.34,0.01
649.fotonik3d_s,1,region_19,56601704,56601895,0.71,0.71,-0.00
649.fotonik3d_s,1,region_20,392953850,392936278,0.31,0.31,0.00
649.fotonik3d_s,1,region_21,446472432,446386673,0.27,0.27,0.02
649.fotonik3d_s,1,region_22,449385755,449366082,0.27,0.27,0.00
649.fotonik3d_s,1,region_23,392401287,392381805,0.31,0.31,0.00
649.fotonik3d_s,1,region_24,328246488,328228343,0.37,0.37,0.01
649.fotonik3d_s,1,average,337259412,336594326,0.41,0.41,0.58

654.roms_s,1,region_1,349165190,349161370,0.34,0.34,0.00
654.roms_s,1,region_2,169763665,169763283,0.71,0.71,0.00
654.roms_s,1,region_3,235219365,235217837,0.51,0.51,0.00
654.roms_s,1,region_4,130562443,127500713,0.92,0.94,2.35
654.roms_s,1,region_5,285288296,283292346,0.42,0.42,0.70
654.roms_s,1,region_6,138355625,137881754,0.87,0.87,0.34
654.roms_s,1,region_7,462984764,462982472,0.26,0.26,0.00
654.roms_s,1,region_8,128510339,128014885,0.93,0.94,0.39
654.roms_s,1,region_9,277998972,277996489,0.43,0.43,0.00
654.roms_s,1,region_10,457250753,457247124,0.26,0.26,0.00
654.roms_s,1,region_11,271168812,271168621,0.44,0.44,0.00
654.roms_s,1,region_12,499460416,499456787,0.24,0.24,0.00
654.roms_s,1,region_13,347855121,347854930,0.34,0.34,0.00
654.roms_s,1,region_14,210197792,210195309,0.57,0.57,0.00
654.roms_s,1,region_15,449833077,449823145,0.27,0.27,0.00
654.roms_s,1,region_16,400727741,400723730,0.30,0.30,0.00
654.roms_s,1,region_17,488975089,488971269,0.25,0.25,0.00
654.roms_s,1,region_18,461559140,461555702,0.26,0.26,0.00
654.roms_s,1,region_19,180233521,176661821,0.67,0.68,1.98
654.roms_s,1,region_20,417654925,417652442,0.29,0.29,0.00
654.roms_s,1,region_21,494754558,494750165,0.24,0.24,0.00
654.roms_s,1,region_22,132337597,132160731,0.91,0.91,0.13
654.roms_s,1,region_23,293174495,293173540,0.41,0.41,0.00
654.roms_s,1,region_24,314599347,314596100,0.38,0.38,0.00
654.roms_s,1,region_25,130147591,129949524,0.92,0.92,0.15
654.roms_s,1,region_26,449391294,449388047,0.27,0.27,0.00
654.roms_s,1,region_27,148413685,144996313,0.81,0.83,2.30
654.roms_s,1,region_28,172448361,168602958,0.70,0.71,2.23
654.roms_s,1,region_29,487929555,487926499,0.25,0.25,0.00
654.roms_s,1,region_30,494748255,494744435,0.24,0.24,0.00
654.roms_s,1,average,316023659,315447011,0.48,0.48,1.17

657.xz_s,1,region_1,164210149,164129356,0.73,0.73,0.05
657.xz_s,1,region_2,166793997,166767066,0.72,0.72,0.02
657.xz_s,1,region_3,165849502,165775776,0.72,0.72,0.04
657.xz_s,1,region_4,169505051,169480412,0.71,0.71,0.01
657.xz_s,1,region_5,170005280,169974911,0.71,0.71,0.02
657.xz_s,1,region_6,164359320,164287122,0.73,0.73,0.04
657.xz_s,1,region_7,164954667,164929646,0.73,0.73,0.02
657.xz_s,1,region_8,164407070,164329142,0.73,0.73,0.05
657.xz_s,1,region_9,161750451,161710723,0.74,0.74,0.02
657.xz_s,1,region_10,256341673,256320854,0.47,0.47,0.01
657.xz_s,1,region_11,165826391,165754957,0.72,0.72,0.04
657.xz_s,1,region_12,161297972,161259963,0.74,0.74,0.02
657.xz_s,1,region_13,162040962,162008874,0.74,0.74,0.02
657.xz_s,1,region_14,160677604,160247854,0.75,0.75,0.27
657.xz_s,1,region_15,164426552,164350725,0.73,0.73,0.05
657.xz_s,1,region_16,160800608,160653729,0.75,0.75,0.09
657.xz_s,1,region_17,167066936,167039432,0.72,0.72,0.02
657.xz_s,1,region_18,160998866,160935072,0.75,0.75,0.04
657.xz_s,1,region_19,165902409,165865164,0.72,0.72,0.02
657.xz_s,1,region_20,245272077,245267684,0.49,0.49,0.00
657.xz_s,1,region_21,166751977,166697160,0.72,0.72,0.03
657.xz_s,1,region_22,160832123,160242506,0.75,0.75,0.37
657.xz_s,1,region_23,164980452,164899659,0.73,0.73,0.05
657.xz_s,1,region_24,160753049,160722298,0.75,0.75,0.02
657.xz_s,1,region_25,256318753,256298125,0.47,0.47,0.01
657.xz_s,1,region_26,161306949,161250031,0.74,0.74,0.04
657.xz_s,1,average,174362725,174276855,0.70,0.70,0.05

657.xz_s,2,region_1,181899996,181190240,0.66,0.66,0.39
657.xz_s,2,region_2,144982561,144362957,0.83,0.83,0.43
657.xz_s,2,region_3,182268435,181556578,0.66,0.66,0.39
657.xz_s,2,region_4,85657579,85657770,1.40,1.40,-0.00
657.xz_s,2,region_5,112902583,107607108,1.06,1.12,4.69
657.xz_s,2,region_6,169615831,169026978,0.71,0.71,0.35
657.xz_s,2,region_7,186138286,185400071,0.64,0.65,0.40
657.xz_s,2,region_8,177522467,176894459,0.68,0.68,0.35
657.xz_s,2,region_9,176238374,175639589,0.68,0.68,0.34
657.xz_s,2,region_10,178961652,178257435,0.67,0.67,0.39
657.xz_s,2,region_11,93855681,93855490,1.28,1.28,0.00
657.xz_s,2,region_12,180884449,180204298,0.66,0.67,0.38
657.xz_s,2,region_13,100736265,97286232,1.19,1.23,3.42
657.xz_s,2,average,151666474,150533785,0.86,0.86,1.05
